video_id,comments
H0PB08y4ZNc,"['É muito mimimi', 'De Deus não se zomba,\nGálatas 6:7', 'Achei o ultimo criativo', 'A da pepsi fez parte da minha infância,  eu assistia na máquina de música do bar kkkkkkkkkkkkkk', 'e vc é muito lindo', 'A de jesus pareceu boa só não sei porque que cancelaram 🤨🤨🤨', 'Por isso eu falo não use crianças drogas isso e muito feio', 'Esse último quebrei', 'Quanto mi-mi-mi hahahaah', 'Perfeito o da redbull kk', 'Coca cola não aguenta uma brincadeira saudável.', 'Q horror', 'Mano o da axe...creeedo 🤣', 'Eu lembro de todos akakkakakla', 'n curti a da Red Bull', 'Eu vi uma vez só a da red Bull e a da Pepsi, nunca mais vi kkkkkk agora entendi', 'Mas então que dizer que acada 1 Pepsi vendida, são vendidas 2 cocas 🤡', '**Primeiroooooooo!!!!😐🙃""*', 'Como que a lata conseguiu aguentar a criança?', 'Mano meus deus no final']"
MlKVJj0ik6g,"['Qual o nome da música??', 'Luffy', 'o poder é ser um fracassado', 'Oa cara é o luffy', 'o primeiro é o luffy kkkkkk', 'O segundo é poderoso msm, eu mesma vejo 3 vzs e aínda esqueço 🤦🏾\u200d♀️', 'E a memória do cara é ""infinita"", então na teoria, ele poderia ler um dicionário de língua estrangeira, assim, ele saberia todas as palavras possíveis', 'Sabia o luffy existe', 'Sobre o primeiro eu conheço uma pessoa que pode se esticar', 'O cara teria o melhor boletinho de todos vey', 'Porque choras luffy', 'Tá mas como o Dani foi pra lbff e ninguém sabia antes ??', 'O primeiro comeu gomu gomu no mi ctz', 'A pronto o novo luffy da vida real já tem Goku já tem saitama kkkkk', 'Porra o primeiro cara parece o Leo Lins KKKKK', 'GOMU GOMU NOOOO PISTOL kakaka', 'Luffy da vida real kkk', 'O cara é o luffy', 'Onde está o Lucas?', 'O primeiro comeu uma gomo gomo no mi']"
ugWkib87Xtg,"['OS 6 PERIGOS MORTAIS de uma VIAGEM A MARTE\nUse nosso código ""VOCE"" para entrar na Blaze e receba até R$1000 de bonus e 10 rodadas grátis em Crash/Double/Mines', 'O homem está indo longe de mais hein', 'Idéias do Ellon musk, mas na verdade humanos já estiveram lá, tbm não acho uma boa ideia', 'primeiro nenhum Homem chegou na lua isso e obvio, segundo imagina em marte jamais quem acredita nisso acredita em papai noel tambem', 'Meu sonho foi de Apocalipse zombi em 2027😰', 'Então é prorixo apareceu a corona viros aqui na terra 😤', 'Que diabos vão tentar ir pra lá então,sendo que o lugar e perigoso pra agente 🤔.', 'Caramba temos que ter mais amor ao nosso planeta, porque ele e foda.', 'Parem de ficar divulgando essa falcatrua maior enganação essa blaze 2022', 'A água é feito de quê', 'O negócio é ir pra titã', 'Como meu QI aumentou em 300%? Eu assisti 2 vídeos do canal Você Sabia', 'Oii sou o dixxlk,tô em busca do meu sonho,se vc puder perder 3 minutos do seu tempo pra ver minha música eu vou ficar agradecido❤🥋muito sucesso pra geral que leu🥋👑', 'Oii sou o dixxlk,tô em busca do meu sonho,se vc puder perder 3 minutos do seu tempo pra ver minha música eu vou ficar agradecido❤🥋muito sucesso pra geral que leu🥋👑', 'quanto tempo de viagem da terra pra marte ?', 'A internet funcionaria normal  em Marte ?', 'Blase é piramide.', 'então marte é incolonizável mano kk', 'Se fosse para irmos a outros planetas eles não seriam tão ostis, A Terra eh a nossa casa... E sempre será.']"
1-zz5ff9SzM,"['vocês são muito fixes', 'Que história bizarra', 'O único, que pode resolve este caso... E ele MSM... L!!!', 'Eu acho que ele nem pulou do avião e sim se escondeu de algum jeito no avião e os piloto tavam envolvidos e falaram que ele pulou', 'Muito legal  não terem um rastreamento e pelo menos furar os paraquedas pra ele cair ksksksks', 'ESSE AVIÃO TINHA MUITA GASOLINA, PRA FICAR VOANDO ATE A NOITE 🌃, KKK A NÃO SER QUE FOSSE 18:00 HORAS E FICOU ATE AS 19, HORAS', 'TEM COISA QUE ACONTECE NO MUNDO QUE SO DEUS SABE O QUE ACONTECE', 'Não existe crime perfeito, existe crime mal investigado!', 'Me veio ao pensamento que esse DB Cooper nunca existiu, nunca pulou, e pode ter sido golpe da equipe de voo', 'Vocês tem que ir para o progama do Danilo gentili', 'esse caso lembra as histórias de Lupin KKK talvez ele tenha existido será 😱😱', 'Cooper hj se encontra na Bahia', 'Caso contrario XABLAU', 'Daniel Molo , na LBFF?  Quem Viu?', 'Lavando louça e isso aeeeyyyy,,,,agora vamos assistir', 'É um peaky blinders mesmo kkkk', 'Está parecendo lá casa de papel', 'Eu achei Criminoso', 'ate ladrao tem que ser enteligente', 'Pra época o cara foi um 007  da vida real  fez um marco na história 🤣']"
055PeirWglc,"['👱🏻\u200d♀️\n👚\n👖\n \nO nome dela é Maria a quantidade de likes é a idade dela', 'X1', 'Então também são nossos filhos 😱😭', 'ela da uma anestesia antes de furar. só quer um pouquinho de sangue. passo uma pano pra ela', 'Lá ele', 'Laele', '*""Chega de fininho"" bota fininho nisso*', 'Eu vendo isso e  sendo picada pelas muriçocas kkk', 'MOSQUITO: Da uma Cospidinha é da uma chupadinha kkkk', 'Aaaa poroso eu tô cheia de bolota', 'Tem que da uma cuspidinha se não não entra kkkkk', 'Lbff?', 'O jeito que ele fala parece que a gente tem um vírus que pode fazer nos sofrer e morrermos', 'Ja q somente as mosquitos fêmeas chupam sangue, então se matarmos um mosquito então estaremos agredindo e matando uma mulher? 🤔', 'Eu odeio mosquito.', 'Então é assim que a dengue funciona, a saliva dela, tem o vírus', 'Daniel molo parece o Daniel Ricciardo', 'Mood: pai de mosquito', 'Cara dá uma raiva desses mosquitos, eles deixam minhas pernas tudo vermelha e coca demais']"
DvIHWWo-uS0,"['milagres', 'Eu tenho q tomar cuidado ao assitir muitos vídeos do você sabia? Meu cérebro tá ficando grande demais e eu NN sou nem cearense', 'Não foi sorte foi Deus', 'Ppourra', 'Amanhã e meu aniversario', 'Nunca foi sorte, sempre foi deus', 'Nunca foi sorte sempre foi a vontade de deus', 'O pai do meu irmão mais velho caiu de um prédio, do 10° anda e sobreviveu', 'E tem gente que fala que deus não existe.', 'Esse som do video me dar um medo kk', 'QUEM ACREDITA EM MILAGRES ISSO AÍ SÃO COISAS QUE NEM A CIÊNCIA EXPLICA MAS DEUS PODE FAZER TUDO', 'Entem eu e minha família estava na Argentina de carro, quando estávamos voltando para o hotel meu pai n viu um carro e bateu na traseira, sorte q o carro tinha seguro', 'Porque o lukas nao participa dos shorts?', 'Kevin: 0\nCriança: 1', 'Foi Deus 🙏🙌🕊⚘✝️🛐', 'Ainda bem que a criança caiu da janela em cima de um carro, magina se ele não cai', 'TA PEGA ENTRO UM FERRO NO CARA\n\n\n\n\n\n\n\na da criança é mais impressionante', 'carro salva menino\n\npessoas:cuidado ele é um heroi', 'Kaleb e o nome do meu cachorro', '.']"
IbIQYvDXh_Y,"['Confia. 😀👍', '🇧🇷🇳🇿👇', 'Reencarnação não acredito nisso não mas depois desse vídeo kk na hora que aparecia ele eu tava tentando achar coisas que não era normal kkka', 'clar kent', 'O mlq do acre é mais inteligente', 'ET phone home', 'Parece até a história da grávida de Taubaté kkkkkkkkkkkkkkkkk', 'Se pá o mlk é tão inteligente que deve ter pensando ""vou enganar esses trouxas e dizer que sou um marciano"" e está conseguindo 🤨', 'Há vários garotos e garotas assim espalhados pelo planeta. Eles crescem e esquecem de metade do que afirmaram quando eram crianças.', 'Ficou mais velho e se lembrou que era a reencarnação de um pescador de baleias de água doce !', 'Ele foi fazer MIB 3', 'A verdade está lá fora...', 'Ho louco meu.', 'Imaginação fértil', 'Pelo DSM-V esse menino tem esquizofrenia', 'Conversa de marte isso não existe so tem o nosso planeta e daqui ninguém nunca saiu', 'Pra mim ele é mt mentiroso kkkk', 'E que ele assiste você sabia desde criança', 'Parece o tadalafelas']"
8PgYaUHX0C0,"['VOCÊ TEM TALASSOFOBIA? Descubra AGORA!\nDROP DE CAIXAS MISTERIOSAS DO URBANBALL - Compre seu NFT aqui: https://www.binance.com/en/nft/mystery-box/detail?number=1&productId=248845158019211264\r\nDisponível apenas por 24h a partir de sexta-feira, 29/07 às 8h\r\nApresentando NFTs com Dani Alves e Sean Garnier 😉', 'Fala sobre fobia do céu', 'Eu tenho forte em kkkkkk as fotos mais profundas fechei ate o olho', 'Eu tenho medo de palhaço 🤡🤡', 'Cada foto era um ar que eu puxava 🤭🤣😂🤣😂', 'Desde a 1 imagem,minha talassofobia estava ativada 🌊😱🌊', 'Senti nada', 'O vídeo mal começou eu já fiquei agoniada', 'Eu senti tanta agonia na imagem 12 que mds', 'mano eu não tenho talassofobia eu não tive medo de nada eu sou invencivel doido', 'Não 😕😕😕😕', '1  2  3  4  5  6  7  8  9  1O  11  12  13  14   tudo normal   GG', 'Fãs um videl do baphomet', '2 normal', 'Vcs tem megalofobia que é o medo de coisas MT grandes', 'Traz de megalofobia e bem legal', '1 normal', 'Sei que é de jogo, mas algo sobre água que sempre me deu medo é o fim do mapa em GTA V quando vc mergulha e ve o tubarão\nE outro é no Resident evil 4 quando vc esta no lago fugindo do bixo e acaba caindo na água', 'carai po eu tenho posta video kkk', 'A primeira foi de boa']"
etqJ-j1or1k,"['Opa meu pai', 'O meu avô teve isso', 'Esses vermes nao conseguem atravessar a pele uma --_--)\nE normalmente infectam cachorros e gatos, q ai sim, eles vao para o sistema digestório desses animais --_--)', 'Eu achei que a água ia subir e ele ia se afogar pois não tinha como sair', '""Sistema Digestório"" foi foda', 'Se enterrou vivo agora morre vivo', 'Esse não tinha experiência igual eu na infância eu ficava invisível enterrado', 'Coé ent n tem prevenção nem nada? Simplesmente tu tem q ir na praia na fé? Krl', 'Peguei isso no pé quando estava trabalhando na casa da minha bisavó e a única coisa que resolveu foi gelo, lembro de sentir uma coceira insuportável tipo muita msm', 'Meus irmão já cagou um desses', 'Irformaçao util', 'Anemia e normal', '""Deus amou o mundo de tal maneira que deu seu filho unigênito para que todo aquele que nele crê não pereça, mas tenha a vida eterna""\nJoão 3:16.\nAceitem Jesus Cristo como seu senhor e salvador e creia nele', 'Eu nunca mais vou pra praia °-°', 'Que?', 'É so tomar licor de cacau Xavier. Esses gringo não manja dos paranauê.', 'Era só pingar vela em cima', 'Ele morreu ??', 'Casimiro??😱']"
UaSteJ92EQQ,"['Coitada meu deus', 'Qual é a câmera que vcs usam para gravar???', 'Nessa idade complicação seria ela fazer a cirurgia, e outra tantos anos e nd aconteceu', 'Imagina a secura e o desespero do cara q comeu essa velha...', 'Quem dá like envelhece 50 anos', 'Não era uma gravidez comum🙂', 'Esse feto parece putra coisa kskskskskksksks', 'A cara da velha que não bate bem das idéias 🥴 kkk', 'Nossa', 'Bebê virou uma pedra', 'Ir num curandeiro pra receitar algo pra ela abortar tudo bem agr ir no médico pra tirar o feto que já matou a anos não', 'kkkkkk', 'MANO???', 'O que aconteceria se a internet desapareceria do nada no mundo de hoje??', 'Io', 'mano so queria um video de vcs falando sobre o sutão de brunei', 'PASSANDO aqui para PRESTIGIAR o seu trabalho! 😊😁💯👏🏻👏🏻👏🏻🍃\nSUCESSO', 'Que coisa não', 'Coitado do guerreiro que ficou 44 anos escondido!', 'imagina nascer e ja ser chamado pra uma entrevista de emprego KKKKKK']"
52pwB8buBNY,"['Infelizmente? Kkkk', 'Qual é o nome da musica?', 'Eu tava comendo...', '👏👏👏', 'Isso não é tartaruga é jabuti', 'Por mais ingênuo que seja eu pensar isso, mais eu pensava que em Madagascar era uma ilha privada somente pra flora e fauna nativa kkkkkk', 'So eu q vim um rosto no casco da tartaruga??? 👀', 'DANI: MAS A MAIORIA DAS TARTARUGAS ""INFELIZMENTE"" SOBREVIVEU!!!', 'Em madagascar', '“E felizmente”\nOq eu escutei:”Infelizmente”', 'Demônios', 'Tinha que levar pro mestre Splinter 😢', 'Tartaruga 🐢 nada essa aí é terrestre então não é tartaruga e jabuti', 'Krl trafico de tortuguita mané', 'Jabuti', 'Eitaaaaaaaaa que perigo para humanidade tráfego de tartaruga 😂😂😂', '🐢🐢🐢', 'Não eram tartarugas mas jabutis!', 'O nome disso aí é JABUTI', 'Tartaruga mora no mar']"
AmdzJfqrbRM,"['Você Sabe  O QUE TEM NO FUNDO DO OCEANO ?', 'Sim, amigo, o leviathan que está la na puta que pariu vai vim até a superfície para engolir você enquanto você aproveita suas férias na praia.', 'Putz 🤡 vim achando que iam mostrar gravações ou coisas do tipo', 'achei que vocês tinham morrido', 'Eu acho que o mundo vai acabar assim : os bichos marinhos vão para superfici joga água para todos os lados do mundo afogando um a um e devorando tudo, prédios caindo, pessoas tentando fugir, animais do zoológico tentando enfrentar os animais marinhos e tudo de ruim acontecendo no mundo', 'O o melhor jogador de nbff', 'Amassa na lbff daniloooo', '100 metros de profundidade \n\nMinha preção na cabeça por conta da Sinusite: 🤯', 'Ainda bem que o título do vídeo não é *O ICEBERG DO OCEANO*', 'A tecnologia que estamos é posivel mandar algo pra Descobrirmos o que há no Oceano', '05/08/22', 'tassolofobia Atacou', 'desenvolvi talassofobia assistindo esse video', 'é muito bizarro tudo oq pode ter lá mano', 'Likes por favor', 'E de baixo , dentro da crosta? 🤭', 'Nada é mais profundo do que o coração da morena ☹️✌️', 'Façam um vídeo sobre Aurica o Supercontinente por faavoor \n(Repostem até eles verem)', 'Vocês podem mi responder 🙂 por favor', 'Bem Fundo em! 😯']"
Fk7BGFp3Tqo,"['Ontem eu tava deitado na cama do nada eu acabei pensando em um vídeo sobre natural que acabei vendo de uma criatura que aparecia na casa de umas pessoas e do nada vi um vulto na cozinha era bem alta a criatura ou possível criatura depois fui até dormir era 11;40 o horário', 'Nao', 'gostei do viceo', 'daniel ta parecendo o livinho da deep web kkkkk', 'Eu acho que eles inventaram isso pro SBT ter popularidade na tv', 'Amo estas histórias de suspenses, gosto de ver o SBT sempre ouvi nos vídeos sobre este este estúdio.. 💙', 'Eles são irmãos?', 'Ga', 'Oi você sabia', '2,22 likes mds', 'o chapel do lukas eo msm de meu kkk', 'Muito difícil mais n se duvida tem que enstigar!  .', 'Por estudo e experiência e vdd.', 'Pq ela n viu mais outra pescoçoa viu e vdd eu acho e vcs?', 'Diosefa e vdd', 'E! S baleia deo medo! :|', 'São Demônios fingindo ser fantasmas.', 'Fantasmas não existe, quando a pessoa morre o corpo volta pro pó da Terra e o Espírito volta para Deus só a alma que permanece esperando o dia da ressurreição e o Juízo Final.', 'Esses dias atrás, na clínica onde eu faço estágio, eu tava sozinho e a porta do banheiro começou a bater e uma luz começou a piscar, e não só piscava como eu ouvia o barulho de alguém apertando o interruptor, aquele barulhinho clássico', 'Eu vi várias coisas na minha vida dês de criança.\nVejo e escuto, más teve um caso muito marcante onde vi uma mulher nitidamente na casa de um amigo e ela era semelhante a alguns vídeos do youtube pois eu via nitidamente we era uma mulher más ela não tinha rosto, era sombreado e os olhos eram cinzentos e brilhavam como se tivesse o reflexo de alguma luz.\nA casa dele é muito assombrada até hj, tanto que até as casas de um condomínio que tem atrás tbm tem várias histórias sobrenaturais tipo janelas abrindo sozinhas e mais algumas coisas paranormais.']"
