video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,commentCount,duration
KdtDpFkNX-k,Flow Podcast,BAIANO LOL - Flow Podcast #455,"Baiano Lol é ex pro player de lol e agora virou um empresário boladão.

~~~~~~~

 BAIXE O APP DO IFOOD E FAÇA SEU PRIMEIRO PEDIDO POR 99 CENTAVOS
https://ifoodbr.onelink.me/F4X4/1ccc3861

🟢 TRYBE
https://www.betrybe.com/flow

 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL

0:00 INÍCIO
4:57 PRESSÃO FAMILIAR PRA DECIDIR O SEU FUTURO
37:48 BANIDO DO COMPETITIVO DE LOL
49:15 PEGUEI TOP 1 DO SERVER JOGANDO DE SUPPORT
55:36 BAIANO E SEUS SÉRIOS PROBLEMAS DE SAÚDE
1:09:33 O DIA QUE BAIANO TIROU A MÁSCARA NO CAMPEONATO
1:24:30 FRUSTRAÇÕES NA CARREIRA COMO STREAMER
2:11:47 - O DIA QUE O BAIANOLOL COMPROU UMA CASA PROS PAIS
2:18:57 - BAIANO CONTA COMO FEZ SUCESSO NA TWITCH
2:33:38 - COMO SURGIU O BAIBURGUER
2:50:45 - CALOTE EM CAMPEONATO
2:55:16 - DICAS DO BAIANOLOL PARA STREAMERS","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-09-08T03:52:06Z,569568,41347,635,PT3H5M36S
nW96dqFqtPI,Flow Podcast,CÁTIA DAMASCENO - Flow Podcast #454,"Cátia Damasceno tem o maior canal de sexulidade do mundo, onde fala sobre sexo e relacionamentos.

~~~~~~~

 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL

0:00 INÍCIO
24:20 POMPOARISMO É VIDA
31:15 ESSE VIDEO É PRA VOCÊ QUE É BROXA
1:01:49 BEIJAR NA BOCA APÓS ORAL
1:30:07 EXPLICAR SEXO PROS FILHOS
1:41:20 COISAS QUE VOCÊ NÃO DEVE FAZER NA HORA DO SEXO
1:47:31 MASTURBAÇÃO EM EXCESSO
1:55:43 MONARK FICOU INTERESSADO EM PRODUTOS DA CÁTIA DAMASCENO
2:02:01 DICAS PRA SOBREVIVER AO NOFAP
2:07:55 QUANDO O ASSUNTO É C*
2:12:37 SE VOCÊ LEVAR ISSO ELES VÃO ABRIR SUA MALA
2:20:46 COMO NÃO DEIXAR A RELAÇÃO CAIR NA ROTINA","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-09-07T02:09:34Z,484202,35583,647,PT2H33M40S
mRQHBD0YOC4,Flow Podcast,DAVY JONES - Flow Podcast #453,"🔥 CURSO SUPREMO DE PODCASTS DO FLOW:
https://www.7segredos.com.br/

~~~~~~~

🟢 FLOW SPORT CLUB: https://www.youtube.com/channel/UC5-aueB1RqpUc-EeAjtx9Lw

Davy Jones é um dos pioneiros do youtube brasil e criador dos Piratas.

~~~~~~~

 BAIXE O APP DO IFOOD E FAÇA SEU PRIMEIRO PEDIDO POR 99 CENTAVOS
https://ifoodbr.onelink.me/F4X4/1ccc3861

 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL

0:00 INÍCIO
16:13 A COMÉDIA NÃO É MAIS A MESMA
25:05 IGOR NÃO É FLAMENGUISTA DE VERDADE?
38:35 FLOW SPORT CLUB
47:53 POR QUE CYBERBUG 2077 FOI TÃO RUIM ASSIM?
1:07:45 MELHORES ANIMES PARA ASSISTIR ESSE ANO
1:26:21 - O FLOW VAI LANÇAR UM REALITY SHOW?
1:54:29 - CANAIS DE CORTES SÓ FAZEM CLICKBAIT?
1:57:12 - DAVY JONES JÁ VIU O IGOR PELADO?
2:02:21 - O FLOW É INCANCELÁVEL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-09-04T02:13:45Z,609619,51775,1029,PT2H7M11S
A2GbMb_v1LM,Flow Podcast,DA CUNHA + GABRIEL MONTEIRO - Flow Podcast #452,"CURSO SUPREMO DE PODCASTS DO FLOW:
https://www.7segredos.com.br/

~~~~~~~

Da Cunha e Gabriel Monteiro são convidados INÉDITOS do Flow.

~~~~~~~

👀 BAIXE O APP DO IFOOD E FAÇA SEU PRIMEIRO PEDIDO POR 99 CENTAVOS
https://ifoodbr.onelink.me/F4X4/1ccc3861

 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL

0:00 INÍCIO
13:53 DA CUNHA ABRE JOGO SOBRE PERDER DISTINTIVO E ARMA
41:01 O PCC É A MAIOR FACÇÃO CRIMINOSA DO MUNDO?
49:39 DA CUNHA PRA GOVERNADOR?
1:09:00 COMO FUZILARAM MEU CARRO
1:27:18 DÓRIA E PROMESSAS NÃO CUMPRIDAS
1:44:14 GABRIEL TENTA CONVENCER DA CUNHA A DAR UM TAPA
2:02:50 PCC X COMANDO VERMELHO
2:18:09 A ÚLTIMA VEZ QUE A POLÍCIA ENTROU EM GREVE
2:26:53 GABRIEL MONTEIRO SOFRE SENTENÇA ABSURDA DE JUÍZA
2:45:41 MONARK DEIXA GABRIEL MONTEIRO COM CIÚMES
3:01:01 GABRIEL MONTEIRO LIGA PARA JOJO TODYNHO AO VIVO
3:08:51 MANIFESTAÇÕES DE 7 E 12 DE SETEMBRO
3:17:20 MONARK SE ALTERA E MANDA RECADO PARA BOLSONARO
3:34:28 GABRIEL MONTEIRO E MONARK DEBATEM CIÊNCIA
3:42:50 INSTITUTO DA CUNHA E FLOW DE KARATÊ
3:43:19 O FINAL DE EPISÓDIO MAIS ALEATÓRIO DE TODOS","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-09-03T04:43:15Z,2896026,148435,4464,PT3H52M46S
CWGdnDVkgf8,Flow Podcast,JORGE ARAGÃO - Flow Podcast #451,"CURSO SUPREMO DE PODCASTS DO FLOW:
https://www.7segredos.com.br/

~~~~~~~

Jorge Aragão é um grande sambista brasileiro e parece ser pai do Igor kkkk

~~~~~~~

 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL

0:00 INÍCIO
20:30 - O DIA QUE QUASE FIZ A ALCIONE DESMAIAR
25:19 - JORGE ARAGÃO MANDANDO O PAPO SOBRE MÚSICA
34:36 - GRANDES SUCESSOS QUE QUASE NÃO EXISTIRAM
46:39 - CONVIDADO COMENTA SOBRE ESPIRITUALIDADE
1:05:27 - O NERD QUE VOCÊ RESPEITA
1:27:46 - CONVIDADO SE EMOCIONOU AO VIVO
1:40:37 - EU QUERO O SAMBA RAIZ ASSIM
1:55:42 - JORGE ARAGÃO ELOGIA MONARK
2:09:06 - JORGE ARAGÃO NÃO SABIA QUE ESTAVA AO VIVO
2:17:27 - CONVIDADO ADMITE QUE NÃO QUERIA IR NO FLOW","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-09-02T18:15:53Z,198161,15043,591,PT2H23M40S
XXbi2qxn1XU,Flow Podcast,CAMBOTA + XIQUINHO [PEDRA LETÍCIA] - Flow Podcast #450,"🌻 OS 7 SEGREDOS - FLOW PODCAST
https://7segredos.com.br
Se Inscreva no Evento EXCLUSIVO dos 7 Segredos
Só vai ter acesso e receber o LINK de acesso quem tiver inscrito no Evento.

~~~~~~~

Cambota e Xiquinho fazem parte da banda Pedra Letícia.

https://www.youtube.com/pedraleticia

~~~~~~~

📊 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-31T19:12:10Z,384000,24376,536,PT2H51M35S
mUksgtqmfQI,Flow Podcast,Xtra Flow #35 - LANÇAMOS O FLOW CIÊNCIA,"Extra Flow tu já conhece, é só trocando ideia sem convidado.

🪐 CIÊNCIA SEM FIM
https://www.youtube.com/channel/UC9djCiv4e85Kd8G--GWlcoQ

~~~~~~~

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-29T00:43:19Z,298086,19721,622,PT1H22M50S
zEB1X06CRnQ,Flow Podcast,OLIVER STUENKEL [ESPECIALISTA INTERNACIONAL] - Flow Podcast #449,"OS 7 SEGREDOS - FLOW PODCAST
https://7segredos.com.br
Se Inscreva no Evento EXCLUSIVO dos 7 Segredos
Só vai ter acesso e receber o LINK de acesso quem tiver inscrito no Evento.

~~~~~~~

Oliver Stuenkel é professor e pesquisador de relações internacionais.

~~~~~~~

 NFBR
https://nfbr.io/

 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-28T02:50:44Z,616662,30916,2351,PT3H2M16S
p9T4U4ueeig,Flow Podcast,PSIU - Flow Podcast #448,"🌻 OS 7 SEGREDOS - FLOW PODCAST
https://7segredos.com.br
Se Inscreva no Evento EXCLUSIVO dos 7 Segredos
Só vai ter acesso e receber o LINK de acesso quem tiver inscrito no Evento.

~~~~~~~

Psiu é um criador de conteúdo portador da síndrome de Tourette.

~~~~~~~

👀 BAIXE O APP DO IFOOD E FAÇA SEU PRIMEIRO PEDIDO POR 99 CENTAVOS
https://ifoodbr.onelink.me/F4X4/1ccc3861

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-26T02:25:25Z,658923,42360,909,PT2H31M46S
HKRNEPnS35A,Flow Podcast,GABRIEL O PENSADOR - Flow Podcast #446,"🌻 OS 7 SEGREDOS - FLOW PODCAST
https://7segredos.com.br
Se Inscreva no Evento EXCLUSIVO dos 7 Segredos
Só vai ter acesso e receber o LINK de acesso quem tiver inscrito no Evento.

~~~~~~~

Gabriel o Pensador é rapper, escritor, e criador da melhor música brasileira que já existiu: Cachimbo da Paz.

PATRIOTA COMUNISTA: https://youtu.be/uslkf06tNNg

~~~~~~~

🟢 TRYBE
https://www.betrybe.com/flow

📊 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro', 'gabriel o pensador']",2021-08-24T20:06:39Z,673147,40687,1137,PT4H14M6S
PrtPHNi0Ne8,Flow Podcast,ALESSANDRO MOLON - Flow Podcast #445,"[a live ficou dividida em 2 partes, por isso fizemos o reupload do VOD completo]

Alessandro Molon é deputado federal e atual líder da oposição na Câmara dos Deputados.

~~~~~~~

📊 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-24T02:27:58Z,66710,4236,582,PT2H7M39S
V5_lNP80pv0,Flow Podcast,FLÁVIO AUGUSTO - Flow Podcast #444,"Flávio Augusto é um empresário brabo, fundador e CEO da Wiser Educação.

~~~~~~~

📊 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-21T02:22:08Z,1185249,66400,2036,PT2H17M31S
FGJsgcGvpvo,Flow Podcast,SEMENZATO - Flow Podcast #442,"Semenzato é um empreendedor brasileiro fundador  da SMZTO e jurado do Shark Tank Brasil.

~~~~~~~

👀 BAIXE O APP DO IFOOD E FAÇA SEU PRIMEIRO PEDIDO POR 99 CENTAVOS
https://ifoodbr.onelink.me/F4X4/1ccc3861

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-20T01:22:59Z,738207,39561,1565,PT1H54M42S
hp14APK8Xws,Flow Podcast,SÉRGIO MALLANDRO - Flow Podcast #441,"Sérgio Mallandro é um humorista e lendário apresentador de TV brasileiro.

https://www.youtube.com/c/PodcastPapagaioFalante

~~~~~~~

👀 BAIXE O APP DO IFOOD E FAÇA SEU PRIMEIRO PEDIDO POR 99 CENTAVOS
https://ifoodbr.onelink.me/F4X4/1ccc3861

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-19T04:17:34Z,404787,22549,705,PT4H5M41S
aqFk8jzMoOA,Flow Podcast,FELIPE RIGONI - Flow Podcast #440,"Felipe Rigoni é o primeiro deputado federal cego da história do Congresso.

@rigonifelipe

~~~~~~~

📊 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-17T17:15:19Z,134535,10052,378,PT1H35M51S
-HKlAU56v94,Flow Podcast,KRIKOR E RAFFAEL CHESS - Flow Podcast #439,"Krikor e Raffael Chess são os nerdólas do xadrez.

~~~~~~~

📊 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

🟥 D2XP
https://www.d2xpbr.com/

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-17T02:21:58Z,416807,36787,1232,PT2H18M24S
_napZBvxlT0,Flow Podcast,PAULO MUZY - Flow Podcast #438,"Paulo Muzy é um médico maromba e um dos caras mais pedidos de todos os tempos no Flow!

@Paulo Muzy 
www.muzy.app

~~~~~~~

👀 BAIXE O APP DO IFOOD E FAÇA SEU PRIMEIRO PEDIDO POR 99 CENTAVOS
https://ifoodbr.onelink.me/F4X4/1ccc3861

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro', 'paulo muzy', 'muzy', 'maromba', 'médico']",2021-08-13T19:08:55Z,1955386,106851,2452,PT3H18M16S
i4vn7-kAlc8,Flow Podcast,GABRIEL PATO E DIANA ZAMBROZUSKI - Flow Podcast #437,"Gabriel Pato e Diana Zambrozuski são um casalzão da porra fascinado por luzes de RGB.

~~~~~~~

▪ COLEÇÃO VNTG + APPROVE
https://vintageculture.com.br/

🟢 TRYBE
https://www.betrybe.com/flow

📊 LTW CONSULT
https://www.youtube.com/channel/UCCobxvfkWpzKV7nZ64pblwA

📬 CAIXA POSTAL
80154 | CEP: 03350-970 | São Paulo - SP

ANFITRIÕES: 
Monark - Twitter @monark
               - Instagram @monarkoficial

Igor 3K - Twitter @igor_3k
              - Instagram @igor.3k

DIREÇÃO:
Gianzão - Instagram @_gianzao
                - Twitter @_gianzao

PRODUÇÃO:
Serginho - Instagram @omofrau
                - Twitter @omofrau

✂️ CORTES DO FLOW
https://www.youtube.com/cortesdoflow
💩 FLOW POOP
https://www.youtube.com/c/FlowPoopOFICIAL
🎥 AQUELE FLAU
https://www.youtube.com/c/AqueleFlauOFICIAL","['flowpodcast777', 'FLOW', 'FLOW PODCAST', 'PODCAST', 'MONARK', 'IGOR', '3K', 'IGOR3K', 'GIANZÃO', 'GIANLUCAJUX', 'flow', 'Flow', 'Melhor Podcast', 'ouvir podcast', 'podcast brasileiro']",2021-08-12T03:47:46Z,464671,29286,537,PT2H49M26S
